Sentence,Polarity,Subjectivity,Source
"Besides, donor money is drying up, talented volunteers are already being poached abroad.",0.7,0.9,Belist.txt
"Last time, we had a team in Deir el-Zour and they were detained by the al-Nusra forces for seven hours.",0.0,0.06666666666666667,Belist.txt
"Now the Red Crescent can supply even insurgent-held Raqaa with supplies, but not the centre of Aleppo city which has been besieged for a month.",0.0,0.0,Belist.txt
The deal is done between them on the front lines.,0.0,0.0,Belist.txt
"The bodies are sometimes left in the place where they were killed -- most of them shot -- but last time in Deraya ( a suburb of Damascus ), they ( the rebels ) just pulled them from the place where they died to a house nearby where they gave them to us.""",0.075,0.14166666666666666,Belist.txt
The last two Red Crescent volunteers to be killed were in Homs two months ago when a mortar shell fell outside the local Red Crescent office.,-0.03333333333333333,0.019444444444444445,Belist.txt
"The government still regards the finding of a make-shift hospital as a victory"" -- since it has usually been set up to help wounded insurgents who can not go to a government hospital --"" but this contradicts the fact that @ @ @ @ @ @ @ @ @ @  Mr Erksoussi believes that the fighting around Damascus has become more ferocious but"" you ca n't win with force -- this idea is on both sides now.",0.35000000000000003,0.3833333333333333,Belist.txt
"Weapons data is handed over to watchdog  Syria has sent the Organisation for the Prohibition of Chemical Weapons an"" initial declaration"" outlining its weapons program, the organisation said Friday.",0.0,0.0,Belist.txt
"Spokesman Michael Luhan told The Associated Press that the declaration is"" being reviewed by our verification division.""",0.0,0.0,Belist.txt
A meeting initially scheduled for Sunday at which the OPCW 's 41-nation executive council was due to discuss a US-Russian plan to swiftly rid Syria of chemical weapons was postponed yesterday.,-0.0625,0.1875,Belist.txt
No new date was immediately set and no reason was given for the postponement.,-0.06818181818181818,0.45454545454545453,Belist.txt
"Julie Griffiths, 43, was hauled before magistrates last week for breaching her ASBO by shouting, swearing and slamming doors as she repeatedly berated husband Norman, 63.",0.0,0.06666666666666667,Belist.txt
"Despite the constant disturbance to those living near Griffiths ' home in Talke, Newcastle-under-Lyme, Staffordshire, she was given a 12-month conditional discharge and told to pay?",0.05,0.3666666666666667,Belist.txt
"Griffiths can be heard in the tapes published by The Sun screaming at her husband to leave their house, swearing at him and threatening to ' @ @ @ @ @ @ @ @ @ @ says.",0.0,0.0,Belist.txt
"In one recording at 8.57am on August 27, she can be heard shouting: ' Get out if you want a fag.",0.0,0.0,Belist.txt
I am being recorded by them next door now thanks to @ @ @ @ @ @ @ @ @ @.,0.1,0.1,Belist.txt
RELATED ARTICLES  Share this article  Share  But she was hauled before the courts again last week because she was still going berserk at her husband.,0.0,0.23333333333333334,Belist.txt
Despite previously being fined?,-0.16666666666666666,0.16666666666666666,Belist.txt
Friends revealed the couple have been married for more than 20 years but Griffiths ' nagging became an issue three years ago.,0.375,0.375,Belist.txt
She has been banned from numerous family events because of her tantrums.,0.0,0.5,Belist.txt
"As well as superb victories over the ever-dominant Australians, they are unbeaten this @ @ @ @ @ @ @ @ @ @ rankings.""",1.0,1.0,Belist.txt
"Media playback is not supported on this device  ' Belief in ourselves ' led to success - Pamela Cookey"" The 3-0 against Australia was awesome and gave us so much confidence - it 's never been done before.",0.5,0.39999999999999997,Belist.txt
Cookey has been involved in the England set-up for more than a decade now and made her senior debut nine years ago.,0.5,0.5,Belist.txt
"But Cookey, who also plays for domestic league champions Team Bath, admits that while there has been an increase in participation figures and the sport has been given more funding, the players are still a while off becoming full-time professionals like the Australians and New Zealanders, who have long headed up the world rankings table.",0.20727272727272728,0.46090909090909093,Belist.txt
At 4pm Cookey is meant to finish her day @ @ @ @ @ @ @ @ @ @ 's 20 minutes late.,-0.3,0.6,Belist.txt
"And the lip-synched video was recorded in just one take, which certainly impressed Ms Perry.",1.0,1.0,Belist.txt
"Brown Panther is around 20-1 for the Melbourne Cup, but as far as Dascombe is concerned, @ @ @ @ @ @ @ @ @ @"" His setback was nothing serious, but it was enough to knock us off stride.""",-0.07777777777777777,0.7222222222222222,Belist.txt
"( Picture: PBS-Hartswood Films for the BBC, Colin Hutton )  Sherlock was a show that originally slipped quietly under everybody 's radar whilst being made.",0.1875,0.5416666666666666,Belist.txt
"It 's probable the cast and crew look fondly back on the pilot episode ( 2009 ) and the entire first series that followed in 2010 -- for the simple reason that they were created in relative anonymity, free of any pressure or expectations.",0.10833333333333334,0.3525793650793651,Belist.txt
"By the time production rolled around on series two, the first series had been sold to many overseas territories and the international fan base of the show had truly been established.",-0.012500000000000011,0.4583333333333333,Belist.txt
Yet even then the crowds were manageable and we were stood with almost nobody around us ( at times ) and were struck by the oddity of seeing an actor disappear and a character you 've seen on television appear before your very eyes.,0.2,0.3,Belist.txt
"Cut to April 2013, nearly two years later, and fans are lined six-deep on the pavement.",0.05,0.2,Belist.txt
"We @ @ @ @ @ @ @ @ @ @ technically in another street ), stood on a step looking diagonally at the front door that is dressed as that of 221B.",0.0,0.1,Belist.txt
Diamond to be sold by Sotheby 's at record price of $60m  A flawless 59.6-carat pink diamond will be auctioned in the Swiss city of Geneva at a record asking price of $60m (?,0.45,0.65,Belist.txt
"It says the oval-cut stone - the"" Pink Star"" - will become the most valuable diamond ever to be offered at auction.",0.2,0.4,Belist.txt
"The gem, which was mined by De Beers in Africa in 1999, has received the highest possible colour and clarity rating from the Gemological Institute of America ( GIA ).",0.0,1.0,Belist.txt
"It weighed 132.5 carats in the rough, and was cut and polished over a @ @ @ @ @ @ @ @ @ @ York-based auction house said in a statement on Wednesday.""",-0.1,0.4,Belist.txt
"The diamond, which was previously known as the"" Steinmetz Pink"", was sold privately in 2007 but neither the price nor the owner was disclosed.",-0.08888888888888889,0.28055555555555556,Belist.txt
The auction is scheduled to take place on 13 November.,0.0,0.0,Belist.txt
They have also earned praise for what has been regarded as an improved playing style compared to their seasons under previous manager Tony Pulis.,-0.16666666666666666,0.16666666666666666,Belist.txt
"As a result, the Shares will be de-listed and the TSX has confirmed that, as from close of trading on Friday, October 4, 2013, the Shares will no longer be traded on the TSX.",0.4,1.0,Belist.txt
"Once the Shares are transferred to Advanced Share Registry, the Shares may be traded on the ASX.",0.4,0.6,Belist.txt
"Questions regarding the transfer process outlined above should be directed to the relevant broker or intermediary for Shares held through a CDS participating broker or intermediary, or to Equity at:  Mirabela intends to terminate its Canadian register by December 31, 2013.",0.2,0.5,Belist.txt
Shareholders who do not transfer their shares by such date will be contacted by Mirabela in due course to make arrangements for the transfer.,-0.0625,0.4375,Belist.txt
"Bob Paulinski has been appointed to the role of Senior Vice President of Wine, Tom Smallhorn has been named Vice President of Exclusive Product and Brand Development, and Mike Allen will join BevMo!",0.0,0.0,Belist.txt
"Much like the Keystone XL debacle in Washington, the EU 's proposed Fuel Quality Directive illustrates the hypocrisy of climate change politics -- tough to sell at home, the pain of reducing greenhouse gas emissions is pushed abroad to feign the appearance of progress.",-0.09444444444444444,0.5166666666666667,Belist.txt
"Even foreign investors not usually deemed state owned are being asked to prove they are n't controlled or influenced by government, including whether the state has the power to appoint directors, said another person familiar with the process.",0.125,0.2916666666666667,Belist.txt
